station_abbr,reference_timestamp,temp_A5,Humid2j,pressHPA,vit_vent,vitvkmh,precipi_j,Ray_j,ensol_dur,level_detail_numeric,altitude,aspect,aspectActive
MTE,23.02.2024 00:00,-3.3,87.3,824.2,1.8,6.5,0,137,289,2.67,2000,315,1
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,0,1
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,45,1
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,90,1
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,135,0
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,180,0
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,225,0
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,270,1
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229,2.67,2000,315,1
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,0,1
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,45,1
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,90,1
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,135,0
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,180,0
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,225,0
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,270,1
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317,2.67,2000,315,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,0,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,45,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,90,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,135,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,180,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,225,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,270,1
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35,2.33,2200,315,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,0,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,45,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,90,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,135,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,180,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,225,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,270,1
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59,2.33,2200,315,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,0,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,45,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,90,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,135,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,180,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,225,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,270,1
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29,2.33,2200,315,1
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,0,1
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,45,1
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,90,1
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,135,0
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,180,0
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,225,0
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,270,1
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312,2,2200,315,1
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,0,1
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,45,1
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,90,1
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,135,0
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,180,0
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,225,0
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,270,1
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0,2.67,2200,315,1
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,0,1
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,45,1
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,90,1
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,135,0
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,180,0
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,225,0
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,270,1
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170,2.67,2200,315,1
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,0,1
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,45,1
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,90,1
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,135,0
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,180,0
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,225,0
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,270,1
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226,3,2000,315,1
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,0,1
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,45,1
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,90,1
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,135,0
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,180,0
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,225,0
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,270,1
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235,2.67,2200,315,1
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,0,1
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,45,1
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,90,1
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,135,0
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,180,0
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,225,0
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,270,1
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4,2.67,2200,315,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,0,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,45,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,90,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,135,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,180,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,225,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,270,1
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0,2.67,2200,315,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,0,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,45,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,90,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,135,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,180,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,225,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,270,1
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348,2.67,2000,315,1
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,0,1
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,45,1
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,90,1
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,135,1
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,180,0
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,225,1
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,270,1
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188,2.33,2200,315,1
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,0,1
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,45,1
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,90,1
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,135,1
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,180,0
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,225,1
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,270,1
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55,2.33,2200,315,1
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,0,1
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,45,1
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,90,1
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,135,0
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,180,0
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,225,0
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,270,1
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0,2.67,2200,315,1
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,0,1
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,45,1
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,90,1
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,135,0
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,180,0
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,225,0
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,270,1
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180,2.67,2000,315,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,0,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,45,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,90,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,135,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,180,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,225,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,270,1
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140,3,2200,315,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,0,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,45,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,90,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,135,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,180,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,225,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,270,1
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298,3,2200,315,1
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,0,1
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,45,1
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,90,1
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,135,0
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,180,0
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,225,0
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,270,1
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362,2.67,2200,315,1
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,0,1
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,45,1
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,90,1
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,135,1
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,180,0
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,225,1
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,270,1
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129,2.67,2400,315,1
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,0,1
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,45,1
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,90,1
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,135,0
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,180,0
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,225,0
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,270,1
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315,2.33,2200,315,1
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,0,1
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,45,1
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,90,1
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,135,0
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,180,0
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,225,0
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,270,1
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0,2.33,2400,315,1
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,0,1
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,45,1
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,90,1
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,135,1
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,180,0
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,225,0
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,270,0
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31,2.67,2200,315,1
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,0,1
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,45,1
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,90,1
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,135,1
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,180,0
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,225,0
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,270,0
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372,2.67,2400,315,1
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,0,1
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,45,1
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,90,1
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,135,0
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,180,0
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,225,0
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,270,1
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374,2.33,2400,315,1
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,0,1
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,45,1
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,90,1
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,135,1
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,180,0
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,225,0
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,270,1
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28,2,2200,315,1
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,0,1
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,45,1
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,90,1
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,135,1
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,180,0
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,225,0
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,270,1
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38,2,2200,315,1
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,0,1
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,45,1
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,90,1
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,135,1
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,180,0
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,225,0
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,270,1
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161,2,2200,315,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,0,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,45,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,90,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,135,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,180,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,225,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,270,1
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22,2.33,2200,315,1
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,0,1
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,45,1
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,90,1
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,135,1
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,180,0
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,225,0
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,270,1
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302,2.67,2200,315,1
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,0,1
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,45,1
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,90,1
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,135,0
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,180,0
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,225,0
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,270,1
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353,2.33,2000,315,1
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,0,1
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,45,1
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,90,1
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,135,0
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,180,0
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,225,0
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,270,1
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0,2.67,2200,315,1
MTE,28.03.2024 00:00,-2.1,90.9,824.2,1.9,6.8,1.3,82,6,3,2200,0,1
MTE,28.03.2024 00:00,-2.1,90.9,824.2,1.9,6.8,1.3,82,6,3,2200,45,1
MTE,28.03.2024 00:00,-2.1,90.9,824.2,1.9,6.8,1.3,82,6,3,2200,90,1
MTE,28.03.2024 00:00,-2.1,90.9,824.2,1.9,6.8,1.3,82,6,3,2200,135,1
MTE,28.03.2024 00:00,-2.1,90.9,824.2,1.9,6.8,1.3,82,6,3,2200,180,0
