station_abbr,reference_timestamp,temp_A5,Humid2j,pressHPA,vit_vent,vitvkmh,precipi_j,Ray_j,ensol_dur
MTE,11.07.2023 00:00,19.8,46.2,847.5,2.2,7.9,12.7,283,430
MTE,12.07.2023 00:00,15.7,80.7,845,2,7.2,6.9,210,249
MTE,13.07.2023 00:00,13.2,80.6,846,1.6,5.8,0.1,151,102
MTE,14.07.2023 00:00,14.8,60.7,845.4,2.2,7.9,0,289,496
MTE,15.07.2023 00:00,17.4,58.4,844.4,2.1,7.6,0,252,372
MTE,16.07.2023 00:00,16.4,73.1,845.8,1.8,6.5,0,260,360
MTE,17.07.2023 00:00,17.4,61.4,848.7,2.3,8.3,0,282,456
MTE,18.07.2023 00:00,18.9,53.7,848,1.9,6.8,4.1,172,241
MTE,19.07.2023 00:00,16.8,68.8,845.4,1.9,6.8,0.4,161,162
MTE,20.07.2023 00:00,15.3,56.6,842.6,2.3,8.3,0,286,465
MTE,21.07.2023 00:00,13.9,64.2,841.3,1.9,6.8,0.7,144,152
MTE,22.07.2023 00:00,13.1,64,844.5,1.9,6.8,0,198,189
MTE,23.07.2023 00:00,15,50,844.7,2.4,8.6,4.9,273,446
MTE,24.07.2023 00:00,12.1,85.3,840.6,1.9,6.8,24.2,61,16
MTE,25.07.2023 00:00,10.1,83.7,837.2,1.5,5.4,2.3,130,71
MTE,26.07.2023 00:00,7.9,74.6,842.8,1.9,6.8,0,159,78
MTE,27.07.2023 00:00,11.7,58.8,842.6,2.3,8.3,0,244,264
MTE,28.07.2023 00:00,14.9,58,842.8,2,7.2,0,169,145
MTE,29.07.2023 00:00,12.8,80,844.1,1.6,5.8,14.4,64,4
MTE,30.07.2023 00:00,12.9,77.5,845,1.8,6.5,0,247,409
MTE,31.07.2023 00:00,13.1,70.3,843.7,1.6,5.8,0,225,340
MTE,01.08.2023 00:00,14.1,62.9,838.6,2.2,7.9,0,213,194
MTE,02.08.2023 00:00,15.6,65,836.9,1.5,5.4,1.8,189,200
MTE,03.08.2023 00:00,12.6,64.6,837.7,1.9,6.8,0,278,475
MTE,04.08.2023 00:00,10.4,71.9,839.7,1.9,6.8,0.5,211,227
MTE,05.08.2023 00:00,10.5,73.5,840.8,1.6,5.8,0.6,241,371
MTE,06.08.2023 00:00,8.1,72.1,841.3,2.3,8.3,1.5,190,170
MTE,07.08.2023 00:00,7.1,67.5,845.4,2,7.2,0,288,466
MTE,08.08.2023 00:00,9.8,59.3,845,1.7,6.1,0,152,5
MTE,09.08.2023 00:00,12.9,60.7,846.4,1.9,6.8,0,168,117
MTE,10.08.2023 00:00,15.2,54.1,848.5,2.3,8.3,0,231,383
MTE,11.08.2023 00:00,16.6,53.6,850.6,2.4,8.6,0,239,413
MTE,12.08.2023 00:00,16.8,65.5,850,2.3,8.3,0.7,156,195
MTE,13.08.2023 00:00,17.1,61,848.5,2.2,7.9,3.2,145,175
MTE,14.08.2023 00:00,16.6,73.3,847.7,1.9,6.8,8.9,213,341
MTE,15.08.2023 00:00,14.4,81.8,848.2,2.2,7.9,4.8,146,197
MTE,16.08.2023 00:00,15.5,71.5,848.2,2,7.2,15.2,178,280
MTE,17.08.2023 00:00,12.8,90.3,848,1.5,5.4,5.3,100,53
MTE,18.08.2023 00:00,16.2,60.6,847.2,2.1,7.6,0,224,390
MTE,19.08.2023 00:00,18.3,50.4,849.3,2.3,8.3,0,229,387
MTE,20.08.2023 00:00,18.6,54.7,851.6,2.3,8.3,0,186,290
MTE,21.08.2023 00:00,19.4,52.1,852.3,2.3,8.3,0,237,442
MTE,22.08.2023 00:00,19.7,52.6,850.9,2.1,7.6,0,214,392
MTE,23.08.2023 00:00,20.4,47,850,2.4,8.6,0,234,436
MTE,24.08.2023 00:00,18.6,58.4,848.1,2.3,8.3,4.6,158,257
MTE,25.08.2023 00:00,17,66.5,844.9,2,7.2,4.8,167,266
MTE,26.08.2023 00:00,12.4,89.5,842.3,1.8,6.5,10.4,85,88
MTE,27.08.2023 00:00,10.4,91.3,838.9,1.5,5.4,36.1,87,25
MTE,28.08.2023 00:00,4.9,93.4,835.5,1.4,5,34.7,69,0
MTE,29.08.2023 00:00,6.1,89.3,836.7,1.2,4.3,0.3,90,0
MTE,30.08.2023 00:00,7.5,81.7,837.9,1.4,5,0,140,103
MTE,31.08.2023 00:00,9.8,73.5,842.8,1.6,5.8,0.6,123,10
MTE,01.09.2023 00:00,11.9,72.3,845.5,2,7.2,0,210,370
MTE,02.09.2023 00:00,12.7,72.5,848.5,2.2,7.9,0,183,320
MTE,03.09.2023 00:00,14.3,67,852.1,2.2,7.9,0,216,420
MTE,04.09.2023 00:00,15.7,54,850.9,2.5,9,0,223,416
MTE,05.09.2023 00:00,15.7,58.5,848.5,2.3,8.3,0,214,417
MTE,06.09.2023 00:00,15.3,69,848.4,2.3,8.3,0,213,415
MTE,07.09.2023 00:00,15.4,60.8,848.4,2.6,9.4,0,212,414
MTE,08.09.2023 00:00,15.2,69.1,848.2,2.4,8.6,0,194,394
MTE,09.09.2023 00:00,15.3,63.6,848,2.5,9,0,208,409
MTE,10.09.2023 00:00,15.7,58.9,848.3,2.5,9,0,205,408
MTE,11.09.2023 00:00,15.5,58.7,845.9,2.3,8.3,0,183,367
MTE,12.09.2023 00:00,14.1,72.6,845,1.8,6.5,2.8,90,71
MTE,13.09.2023 00:00,11.3,92.5,845.8,1,3.6,6.6,53,0
MTE,14.09.2023 00:00,11.9,90,846.3,1.2,4.3,9.6,175,232
MTE,15.09.2023 00:00,11.6,89.4,845.3,1.4,5,0.2,142,155
MTE,16.09.2023 00:00,12.4,77.9,844.8,1.6,5.8,0,128,204
MTE,17.09.2023 00:00,12.8,77.5,845.5,1.7,6.1,0.1,123,147
MTE,18.09.2023 00:00,10.6,90.4,843.1,1.5,5.4,13.7,49,16
MTE,19.09.2023 00:00,9.9,86,844.7,1.7,6.1,0,175,314
MTE,20.09.2023 00:00,10.9,78.6,841.6,1.4,5,0,147,258
MTE,21.09.2023 00:00,12.3,78.3,834.7,1.6,5.8,3.9,125,152
MTE,22.09.2023 00:00,8.4,86.3,834.6,1.4,5,9.8,121,164
MTE,23.09.2023 00:00,5.6,84.3,842.5,1.3,4.7,0,154,258
MTE,24.09.2023 00:00,5.1,76.5,847.8,1.9,6.8,0,180,368
MTE,25.09.2023 00:00,7.6,51.6,848.6,2.3,8.3,0,182,368
MTE,26.09.2023 00:00,9.9,52.4,848.9,2.3,8.3,0,175,369
MTE,27.09.2023 00:00,11.1,56.6,848.1,2.3,8.3,0,172,368
MTE,28.09.2023 00:00,11.8,60.7,848.2,2.1,7.6,0,150,357
MTE,29.09.2023 00:00,12.8,64,850.5,1.7,6.1,0,160,319
MTE,30.09.2023 00:00,10.8,81,851.5,1.8,6.5,0,158,356
MTE,01.10.2023 00:00,11.1,57.5,852.5,2,7.2,0,160,355
MTE,02.10.2023 00:00,12.6,44.6,851.8,2.5,9,0,162,353
MTE,03.10.2023 00:00,13.4,58.1,850.6,1.9,6.8,0.3,141,272
MTE,04.10.2023 00:00,9.6,80,851.5,1.5,5.4,0,154,339
MTE,05.10.2023 00:00,8.3,59.5,851.3,1.9,6.8,0,144,346
MTE,06.10.2023 00:00,9.6,50.2,852.2,1.9,6.8,0,150,343
MTE,07.10.2023 00:00,11.1,43.9,853.4,2.4,8.6,0,151,335
MTE,08.10.2023 00:00,12.9,48.4,854.4,2.4,8.6,0,140,325
MTE,09.10.2023 00:00,12.6,44.5,852.9,2.5,9,0,137,337
MTE,10.10.2023 00:00,12.2,42.3,850.8,2.5,9,0,144,334
MTE,11.10.2023 00:00,11.3,43.1,849.6,2.6,9.4,0,139,332
MTE,12.10.2023 00:00,11.4,41.2,848.8,2.5,9,0,147,328
MTE,13.10.2023 00:00,10.2,42.6,846.4,2.5,9,0,137,326
MTE,14.10.2023 00:00,9,74.9,843.5,1.4,5,2.9,61,39
MTE,15.10.2023 00:00,4,82.3,842.8,1.5,5.4,0,132,318
MTE,16.10.2023 00:00,3.7,61.4,841.5,1.6,5.8,0,114,180
MTE,17.10.2023 00:00,6,55.3,840.2,1.9,6.8,0,126,315
MTE,18.10.2023 00:00,8.1,65.3,835.5,1.4,5,0.7,80,116
MTE,19.10.2023 00:00,9.2,77.6,826.7,1.5,5.4,0,88,130
MTE,20.10.2023 00:00,7.6,88.6,818.4,1.8,6.5,16,18,0
MTE,21.10.2023 00:00,5.4,91.5,830,1.2,4.3,8.1,45,7
MTE,22.10.2023 00:00,3.7,85.5,837.9,1.3,4.7,0,116,299
MTE,23.10.2023 00:00,6.4,75.1,838.3,1.3,4.7,0,76,115
MTE,24.10.2023 00:00,5.8,88.6,833.8,1.2,4.3,9.2,26,0
MTE,25.10.2023 00:00,5,87.9,831.6,1.4,5,4,76,65
MTE,26.10.2023 00:00,6.2,92,828.2,1.2,4.3,15.2,48,0
MTE,27.10.2023 00:00,3.6,90.9,828.4,1.4,5,2.2,83,158
MTE,28.10.2023 00:00,2.7,83.9,833.2,1.5,5.4,0,98,270
MTE,29.10.2023 00:00,4.7,74.1,834.6,1.6,5.8,0,83,184
MTE,30.10.2023 00:00,5.4,83.1,831.9,1.4,5,17.9,37,0
MTE,31.10.2023 00:00,2.6,91.7,835.6,1.3,4.7,0.5,42,0
MTE,01.11.2023 00:00,2.5,77.8,835.4,1.6,5.8,0.2,89,127
MTE,02.11.2023 00:00,1.3,89.8,822.1,1.5,5.4,12.6,16,0
MTE,03.11.2023 00:00,-0.4,92.2,819.3,1.3,4.7,0.6,83,170
MTE,04.11.2023 00:00,-1.7,91.6,820.8,1.7,6.1,11.9,39,0
MTE,05.11.2023 00:00,0.3,93.8,823.2,1.5,5.4,3.9,24,0
MTE,06.11.2023 00:00,-0.8,87,836.1,1.9,6.8,0,78,215
MTE,07.11.2023 00:00,-0.8,77.4,840.5,1.9,6.8,0.3,89,190
MTE,08.11.2023 00:00,-2.5,58.8,842.6,2.1,7.6,0,85,240
MTE,09.11.2023 00:00,-0.7,67.6,837.1,1.7,6.1,0,43,3
MTE,10.11.2023 00:00,-0.9,90.9,831.2,1.5,5.4,2,34,0
MTE,11.11.2023 00:00,-2.4,81.5,833.8,1.6,5.8,3.2,60,89
MTE,12.11.2023 00:00,0.1,90.4,835.8,1.3,4.7,12.3,26,0
MTE,13.11.2023 00:00,3.5,94.3,843,1.5,5.4,16.7,45,43
MTE,14.11.2023 00:00,5.7,94.5,841.1,1.8,6.5,31,21,4
MTE,15.11.2023 00:00,0.8,91,844.7,1.3,4.7,0,57,101
MTE,16.11.2023 00:00,1.6,79.7,840.2,1.6,5.8,0.7,30,0
MTE,17.11.2023 00:00,0,81.9,843.1,2.2,7.9,1.3,47,1
MTE,18.11.2023 00:00,-0.1,80.6,846.9,1.5,5.4,3.3,13,0
MTE,19.11.2023 00:00,4.6,93.9,845.2,1.5,5.4,4.1,27,0
MTE,20.11.2023 00:00,3.1,76.5,840.6,1.5,5.4,0,80,87
MTE,21.11.2023 00:00,0.3,89.6,836.6,1.2,4.3,0.7,42,18
MTE,22.11.2023 00:00,-0.9,80.9,842.6,1.1,4,0,66,139
MTE,23.11.2023 00:00,-0.3,57.2,846.3,1.8,6.5,0,62,201
MTE,24.11.2023 00:00,1.1,63,836.4,2.2,7.9,3.7,68,192
MTE,25.11.2023 00:00,-5.5,81.2,834.6,1.1,4,0,36,0
MTE,26.11.2023 00:00,-5.7,66.3,837.7,1.8,6.5,0,59,198
MTE,27.11.2023 00:00,-0.7,75.5,830.4,1.4,5,9.3,33,22
MTE,28.11.2023 00:00,-3.2,90.1,825.8,1.8,6.5,1.5,26,0
MTE,29.11.2023 00:00,-7.2,72.5,829.3,2,7.2,3.3,64,194
MTE,30.11.2023 00:00,-1.2,93.8,825.5,1.1,4,12,13,0
MTE,01.12.2023 00:00,-0.5,95,822.9,1.3,4.7,18.5,18,0
MTE,02.12.2023 00:00,-4.6,91.4,828.4,1.6,5.8,0.6,27,0
MTE,03.12.2023 00:00,-10.8,84.2,840.3,2.4,8.6,0,58,186
MTE,04.12.2023 00:00,-6.1,85.5,835.7,1.6,5.8,0,53,111
MTE,05.12.2023 00:00,-5.2,89.6,833.9,1.7,6.1,0.2,30,30
MTE,06.12.2023 00:00,-6.1,81.5,837.5,2.2,7.9,0,51,103
MTE,07.12.2023 00:00,-5.6,79.1,839.1,2,7.2,0.6,53,183
MTE,08.12.2023 00:00,-1.3,92.8,836.3,1.1,4,5.8,21,0
MTE,09.12.2023 00:00,-2.2,90.9,837.4,2,7.2,22.4,23,0
MTE,10.12.2023 00:00,-0.2,94.1,841,1.3,4.7,13.1,29,0
MTE,11.12.2023 00:00,2.3,94.2,837.7,1.7,6.1,17.5,13,0
MTE,12.12.2023 00:00,2,95.5,836,1.2,4.3,21.4,21,0
MTE,13.12.2023 00:00,-0.3,94.8,828.6,1.5,5.4,5.3,22,0
MTE,14.12.2023 00:00,-1.4,94,839.5,1.3,4.7,0,35,15
MTE,15.12.2023 00:00,-5.3,87.4,853.1,2.2,7.9,0,47,177
MTE,16.12.2023 00:00,-4.4,87.1,857.5,1.9,6.8,0,46,178
MTE,17.12.2023 00:00,0.2,75.7,858.9,2.4,8.6,0,46,178
MTE,18.12.2023 00:00,1,58.2,856.9,2.7,9.7,0,46,177
MTE,19.12.2023 00:00,1.5,51.4,849.5,2.6,9.4,0,47,178
MTE,20.12.2023 00:00,-0.9,75.2,842.3,1.7,6.1,0,43,153
MTE,21.12.2023 00:00,0.3,86.3,838.6,1.5,5.4,2.9,14,0
MTE,22.12.2023 00:00,0.7,88.8,838.5,1.6,5.8,4,15,0
MTE,23.12.2023 00:00,0.7,68.2,843.2,2,7.2,0,48,158
MTE,24.12.2023 00:00,2.2,56.8,844.8,1.9,6.8,0,53,177
MTE,25.12.2023 00:00,3.4,67.3,843.9,2.2,7.9,0,42,184
MTE,26.12.2023 00:00,1.5,47.6,844.7,2.4,8.6,0,36,66
MTE,27.12.2023 00:00,1.9,45,846.2,2.7,9.7,0,48,177
MTE,28.12.2023 00:00,2.8,49.7,845.7,2.2,7.9,0,37,0
MTE,29.12.2023 00:00,2.2,72.4,843.5,1.4,5,0,54,47
MTE,30.12.2023 00:00,-0.9,56,841.8,2.3,8.3,0,53,178
MTE,31.12.2023 00:00,-1.5,65.8,835.2,1.6,5.8,4.1,41,58
MTE,01.01.2024 00:00,-4.7,83.9,837.8,1.8,6.5,0,48,159
MTE,02.01.2024 00:00,-0.2,75.9,835.5,1.3,4.7,3.9,36,6
MTE,03.01.2024 00:00,-0.4,85.3,833.2,1.8,6.5,7.9,49,182
MTE,04.01.2024 00:00,-1.1,85.4,835.4,1.6,5.8,0,48,49
MTE,05.01.2024 00:00,-1.5,88.7,829.1,1.1,4,6.4,24,0
MTE,06.01.2024 00:00,-2.4,95.8,828.5,0.9,3.2,0.5,24,0
MTE,07.01.2024 00:00,-4.6,90,830.3,1.3,4.7,1,38,0
MTE,08.01.2024 00:00,-6.4,87.9,834.5,1.5,5.4,0,70,68
MTE,09.01.2024 00:00,-5.1,87.1,839.5,1.4,5,0,57,109
MTE,10.01.2024 00:00,-4.4,74.1,842.6,1.8,6.5,0,53,38
MTE,11.01.2024 00:00,-5,59.4,843.6,2.2,7.9,0,54,189
MTE,12.01.2024 00:00,-5.3,54.3,844.9,2.2,7.9,0,56,191
MTE,13.01.2024 00:00,-5.3,46.7,843.2,2.4,8.6,0,59,195
MTE,14.01.2024 00:00,-1.8,53.6,835,1.9,6.8,3.8,50,124
MTE,15.01.2024 00:00,-2.8,85.7,829.4,1.6,5.8,0.3,24,0
MTE,16.01.2024 00:00,-3.9,50.8,831,1.6,5.8,1.2,76,158
MTE,17.01.2024 00:00,1,91.9,824.1,1.1,4,12.9,48,49
MTE,18.01.2024 00:00,0.9,95.8,824.2,1.4,5,7.8,31,0
MTE,19.01.2024 00:00,-6.9,89.2,835.2,2.4,8.6,0.1,40,0
MTE,20.01.2024 00:00,-9.9,82,845.5,2.3,8.3,0,65,203
MTE,21.01.2024 00:00,-5,72,850.6,2.3,8.3,0,46,0
MTE,22.01.2024 00:00,0.3,75.9,848.6,1.7,6.1,6.3,47,14
MTE,23.01.2024 00:00,-0.2,90.5,853.5,1.6,5.8,1.2,51,85
MTE,24.01.2024 00:00,4.2,82.7,855.2,1.6,5.8,0,79,100
MTE,25.01.2024 00:00,1.8,62.7,852.3,1.9,6.8,0,70,209
MTE,26.01.2024 00:00,1.6,72.2,852.4,1.6,5.8,0.9,27,2
MTE,27.01.2024 00:00,0.4,49.7,854.1,2.2,7.9,0,73,212
MTE,28.01.2024 00:00,1.2,46,854.1,2.6,9.4,0,72,215
MTE,29.01.2024 00:00,3.1,52.4,853.5,2.5,9,0,70,216
MTE,30.01.2024 00:00,2.4,54.1,854.3,2.1,7.6,0,63,96
MTE,31.01.2024 00:00,1.4,53.5,854.8,2.3,8.3,0,53,47
MTE,01.02.2024 00:00,0.5,59.9,852.7,2.1,7.6,0,35,0
MTE,02.02.2024 00:00,0.2,59.8,854.4,1.8,6.5,0,48,0
MTE,03.02.2024 00:00,3,51.7,853.4,2.5,9,0,84,241
MTE,04.02.2024 00:00,3.9,44.4,852.2,2.5,9,0,86,248
MTE,05.02.2024 00:00,2.5,49.6,849.8,2.4,8.6,0,92,251
MTE,06.02.2024 00:00,1.9,49.9,844.8,2.3,8.3,0,82,254
MTE,07.02.2024 00:00,-0.4,63.5,838.4,1.5,5.4,2.4,90,176
MTE,08.02.2024 00:00,2.5,91,831.7,1.4,5,0,75,123
MTE,09.02.2024 00:00,2.2,86.1,822.4,0.9,3.2,0,45,9
MTE,10.02.2024 00:00,2.8,73.8,816.2,1.5,5.4,3.7,70,45
MTE,11.02.2024 00:00,-0.5,91,823.6,1.5,5.4,0,56,0
MTE,12.02.2024 00:00,-1.6,71.5,831.2,1.4,5,0,89,145
MTE,13.02.2024 00:00,-2,54.4,842.4,2.1,7.6,0,105,271
MTE,14.02.2024 00:00,2.4,50.6,847.2,1.8,6.5,0,99,180
MTE,15.02.2024 00:00,4.6,55.1,844.7,2,7.2,0,81,85
MTE,16.02.2024 00:00,4.9,62.4,844.2,1.9,6.8,0,82,91
MTE,17.02.2024 00:00,2.5,70.9,851.7,2.1,7.6,0,107,281
MTE,18.02.2024 00:00,3.2,58.8,852.6,2,7.2,0.7,105,223
MTE,19.02.2024 00:00,2.3,74.4,850.6,1.6,5.8,0.6,114,186
MTE,20.02.2024 00:00,0.1,71.3,849.5,1.5,5.4,0,139,285
MTE,21.02.2024 00:00,2.5,52,844.6,1.9,6.8,0,108,209
MTE,22.02.2024 00:00,0.9,90.2,831.5,1.6,5.8,20.6,41,0
MTE,23.02.2024 00:00,-3.3,87.3,824.2,1.8,6.5,0,137,289
MTE,24.02.2024 00:00,-4.6,77.6,828.3,1.9,6.8,0,105,229
MTE,25.02.2024 00:00,-3.7,66.1,829.1,1.9,6.8,0,137,317
MTE,26.02.2024 00:00,-0.8,81.8,826.4,1.1,4,0.8,65,35
MTE,27.02.2024 00:00,0.1,87.9,831.6,1.2,4.3,0,81,59
MTE,28.02.2024 00:00,1.1,90.4,839.8,1.4,5,0,102,29
MTE,29.02.2024 00:00,1.9,63.4,836.6,2,7.2,1.9,134,312
MTE,01.03.2024 00:00,0.4,94.6,831.5,1.1,4,5.4,52,0
MTE,02.03.2024 00:00,0.3,88,829,1.5,5.4,0,121,170
MTE,03.03.2024 00:00,2.8,61.7,825.2,1.8,6.5,0.3,151,226
MTE,04.03.2024 00:00,0.3,84.4,833.2,1.7,6.1,0,164,235
MTE,05.03.2024 00:00,-0.9,86.7,837,1.8,6.5,6.8,78,4
MTE,06.03.2024 00:00,-2.5,87.9,840.1,1.4,5,0.6,84,0
MTE,07.03.2024 00:00,-3.2,66,838.4,2.5,9,0,160,348
MTE,08.03.2024 00:00,-1,50.8,833,2,7.2,0,134,188
MTE,09.03.2024 00:00,1.6,47.6,827.2,2.2,7.9,0,83,55
MTE,10.03.2024 00:00,0,77.8,822.9,1.9,6.8,15.7,19,0
MTE,11.03.2024 00:00,-2.1,83.5,831.3,1.6,5.8,0,139,180
MTE,12.03.2024 00:00,0.2,80,840.5,1.4,5,1,137,140
MTE,13.03.2024 00:00,2.5,83.4,842,1.9,6.8,0,180,298
MTE,14.03.2024 00:00,3.8,57.4,841.2,2.4,8.6,0,172,362
MTE,15.03.2024 00:00,4.3,67.7,841.9,1.9,6.8,2.7,128,129
MTE,16.03.2024 00:00,2.8,77.7,845.4,1.7,6.1,0,170,315
MTE,17.03.2024 00:00,2.8,68.1,845.6,1.6,5.8,5.9,56,0
MTE,18.03.2024 00:00,3.3,95.3,841.4,1.6,5.8,5.5,84,31
MTE,19.03.2024 00:00,2.9,64.8,842.5,2.3,8.3,0,176,372
MTE,20.03.2024 00:00,4.9,48.9,844.8,2.4,8.6,0,179,374
MTE,21.03.2024 00:00,4.5,78.1,848.4,1.9,6.8,5.3,68,28
MTE,22.03.2024 00:00,4.5,50.9,845,2,7.2,0,128,38
MTE,23.03.2024 00:00,1.9,60.1,838,3,10.8,1.4,123,161
MTE,24.03.2024 00:00,-2.1,70,835.1,1.9,6.8,0.3,116,22
MTE,25.03.2024 00:00,-0.8,43.6,829.7,2,7.2,0,195,302
MTE,26.03.2024 00:00,2.8,51.8,822.2,1.8,6.5,0.8,203,353
MTE,27.03.2024 00:00,-0.7,92.1,817.3,1.7,6.1,10.9,39,0
MTE,28.03.2024 00:00,-2.1,90.9,824.2,1.9,6.8,1.3,82,6
MTE,29.03.2024 00:00,3.6,70.1,829.7,2,7.2,0,129,22
MTE,30.03.2024 00:00,4.5,64,827.4,2.6,9.4,13.9,132,29
MTE,31.03.2024 00:00,4.6,71.9,825.4,1.8,6.5,3.1,147,131
MTE,01.04.2024 00:00,1.8,89.7,828.8,1.5,5.4,5.4,121,61
MTE,02.04.2024 00:00,1.4,67.1,838.7,1.6,5.8,0,238,379
MTE,03.04.2024 00:00,2.6,72.9,839.2,1.5,5.4,0.6,99,20
MTE,04.04.2024 00:00,5.5,63.7,843.2,2,7.2,0,183,227
MTE,05.04.2024 00:00,8.2,47.9,845.2,2.1,7.6,0,219,390
MTE,06.04.2024 00:00,10.5,36.6,847.3,2.7,9.7,0,229,380
MTE,07.04.2024 00:00,11.9,39.5,846.5,2.3,8.3,0,133,15
MTE,08.04.2024 00:00,12.7,39.5,841,2.1,7.6,0,181,205
MTE,09.04.2024 00:00,3.7,82,841.1,2,7.2,12.7,31,0
MTE,10.04.2024 00:00,0,85.1,847.4,1.4,5,0.1,152,58
MTE,11.04.2024 00:00,5.2,76.9,853.5,1.8,6.5,0,234,426
MTE,12.04.2024 00:00,8.8,51.3,855.5,2.3,8.3,0,244,426
MTE,13.04.2024 00:00,11.1,43.2,854.1,2.5,9,0,240,427
MTE,14.04.2024 00:00,12.2,39.5,850.1,2.5,9,0,245,429
MTE,15.04.2024 00:00,10.3,58.1,840.3,2.3,8.3,0,145,155
MTE,16.04.2024 00:00,1.8,61.5,834.8,2.6,9.4,3,195,202
MTE,17.04.2024 00:00,-1.6,84.9,833.7,1.7,6.1,0.8,138,41
MTE,18.04.2024 00:00,-2.5,69.8,836.5,1.8,6.5,0.4,158,85
MTE,19.04.2024 00:00,-1.3,63.6,839.8,1.6,5.8,5.6,110,22
MTE,20.04.2024 00:00,-1.2,73.9,838.9,1.6,5.8,0,149,20
MTE,21.04.2024 00:00,-3.5,67.3,838.1,2,7.2,0,135,9
MTE,22.04.2024 00:00,-3.7,77.3,835.4,1.5,5.4,0.4,133,0
MTE,23.04.2024 00:00,-2.4,69.1,833.3,1.4,5,0.1,131,10
MTE,24.04.2024 00:00,-1.3,57.3,833.1,2,7.2,0.1,219,221
MTE,25.04.2024 00:00,-0.6,59.4,831.4,1.7,6.1,0,282,415
MTE,26.04.2024 00:00,2.7,50,832.1,2,7.2,0,230,304
MTE,27.04.2024 00:00,5.6,46,835.2,2.5,9,0,264,388
MTE,28.04.2024 00:00,6.5,58.9,839.9,2.2,7.9,0,95,0
MTE,29.04.2024 00:00,8.2,58.4,844.1,1.8,6.5,0,171,156
MTE,30.04.2024 00:00,9.8,49.2,841.7,2,7.2,0,191,149
MTE,01.05.2024 00:00,9.2,60.4,833.2,2,7.2,1.4,153,122
MTE,02.05.2024 00:00,4.9,92.4,830.7,1.9,6.8,16.2,136,80
MTE,03.05.2024 00:00,2.5,88.6,838.9,1.4,5,6.6,170,89
MTE,04.05.2024 00:00,5,73,840.2,1.6,5.8,0.2,262,384
MTE,05.05.2024 00:00,8,77.2,839.9,1.5,5.4,0,165,72
MTE,06.05.2024 00:00,6.4,92.6,837.2,1.5,5.4,9.9,79,0
MTE,07.05.2024 00:00,2.3,96.6,839.5,1.1,4,28,54,0
MTE,08.05.2024 00:00,5.2,90.7,844.6,1.2,4.3,0.2,121,6
MTE,09.05.2024 00:00,7.7,75.3,845.7,1.7,6.1,0,271,380
MTE,10.05.2024 00:00,9.6,63.4,845.7,2.1,7.6,0,303,479
MTE,11.05.2024 00:00,10.8,59.4,845.3,2.1,7.6,0,294,468
MTE,12.05.2024 00:00,11.5,64.9,843.8,2,7.2,9.5,169,141
MTE,13.05.2024 00:00,8.8,82.9,840.6,1.8,6.5,0.5,215,241
MTE,14.05.2024 00:00,9.9,69.1,835.2,2.1,7.6,1.7,234,276
MTE,15.05.2024 00:00,8.2,85.9,833,2,7.2,3.5,185,130
MTE,16.05.2024 00:00,4.9,95.1,832.8,1.5,5.4,11,69,3
MTE,17.05.2024 00:00,6.5,75.3,836.3,1.5,5.4,0,251,291
MTE,18.05.2024 00:00,8,70.3,838.7,2,7.2,0,221,237
MTE,19.05.2024 00:00,8.8,70.1,838.6,1.7,6.1,0,205,170
MTE,20.05.2024 00:00,9.9,66.8,836.8,1.7,6.1,8,211,202
MTE,21.05.2024 00:00,7.6,85.6,836.1,1.3,4.7,1.7,139,39
MTE,22.05.2024 00:00,7.5,86,839.5,1.4,5,8.9,181,156
MTE,23.05.2024 00:00,6.1,92.9,841.9,1.4,5,1.1,122,35
MTE,24.05.2024 00:00,6.8,82.3,843,1.7,6.1,0.2,236,232
MTE,25.05.2024 00:00,7.9,73.9,843,1.5,5.4,0,204,160
MTE,26.05.2024 00:00,9.8,61.9,845,2,7.2,3.9,208,213
MTE,27.05.2024 00:00,9.1,87.1,844.7,1.6,5.8,11.7,164,88
MTE,28.05.2024 00:00,8.5,78.3,844.5,1.9,6.8,0,318,446
MTE,29.05.2024 00:00,9.8,71.1,841.8,1.6,5.8,2.7,162,21
MTE,30.05.2024 00:00,8.6,92,835.7,1.6,5.8,13.6,139,61
MTE,31.05.2024 00:00,4.4,94.6,836.9,1.1,4,1.6,71,0
MTE,01.06.2024 00:00,7.8,77.3,840.8,2,7.2,0.8,299,366
MTE,02.06.2024 00:00,7.9,94.1,843.2,1.2,4.3,2.8,93,0
MTE,03.06.2024 00:00,9.4,89.3,842.3,1.2,4.3,1.6,131,37
MTE,04.06.2024 00:00,10.7,75.1,841.4,1.7,6.1,0,255,345
MTE,05.06.2024 00:00,12.4,65.8,843.3,1.8,6.5,0,282,393
MTE,06.06.2024 00:00,11.9,73.7,846.1,2,7.2,4.4,183,221
MTE,07.06.2024 00:00,13.4,76.4,846.4,2,7.2,0.4,233,297
MTE,08.06.2024 00:00,12.9,79,843,1.6,5.8,0.7,137,55
MTE,09.06.2024 00:00,12.7,78.5,836.9,1.9,6.8,8.4,190,145
MTE,10.06.2024 00:00,9.7,88.7,836.9,1.5,5.4,0,166,109
MTE,11.06.2024 00:00,8.3,80.9,838.9,1.9,6.8,1.2,173,78
MTE,12.06.2024 00:00,7.4,75.7,840.7,1.6,5.8,0,195,174
MTE,13.06.2024 00:00,8.5,67.9,842.2,1.9,6.8,0,309,491
